2.057129470776227542e+00
1.452896951559320859e+00
1.568431388948139160e+00
1.339796361922140244e+00
1.510860618267388267e+00
1.489220797201166846e+00
1.275172378732158052e+00
1.357378915321335144e+00
1.303786105042614940e+00
1.369824116670367298e+00
1.430189458140574299e+00
1.363697997859722122e+00
1.159241165411058372e+00
1.165320930922532527e+00
1.124134241171020898e+00
1.113695244323707367e+00
1.137831724862353955e+00
1.147764647058872045e+00
1.137010400424825818e+00
1.351286943159683007e+00
1.160750592022000482e+00
1.085890472844869503e+00
1.026607816866482947e+00
1.075629174661400400e+00
9.863607091163673068e-01
1.116591015742505189e+00
1.090243776322494140e+00
9.743907652239197636e-01
